age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,poutcome
50.0,admin.,divorced,high.school,no,no,telephone,may,tue,0.75,1.0,nonexistent
45.0,admin.,married,basic.6y,yes,yes,telephone,may,tue,0.4166666666666667,1.0,nonexistent
45.0,admin.,married,basic.6y,yes,no,telephone,may,tue,1.9,1.0,nonexistent
33.0,entrepreneur,married,basic.9y,no,no,telephone,may,tue,1.3666666666666667,1.0,nonexistent
29.0,admin.,single,university.degree,yes,no,telephone,may,tue,0.55,1.0,nonexistent
26.0,technician,single,professional.course,no,no,telephone,may,tue,7.433333333333334,1.0,nonexistent
57.0,self-employed,married,basic.9y,yes,yes,telephone,may,tue,2.033333333333333,1.0,nonexistent
45.0,technician,single,professional.course,yes,no,telephone,may,tue,2.0166666666666666,4.0,nonexistent
46.0,services,divorced,high.school,yes,no,telephone,may,tue,1.3,1.0,nonexistent
39.0,blue-collar,married,basic.4y,no,no,telephone,may,tue,1.1666666666666667,2.0,nonexistent
37.0,blue-collar,single,professional.course,yes,no,telephone,may,tue,3.55,2.0,nonexistent
46.0,blue-collar,married,basic.4y,no,no,telephone,may,tue,1.9166666666666667,1.0,nonexistent
42.0,admin.,divorced,university.degree,no,no,telephone,may,tue,5.083333333333333,1.0,nonexistent
25.0,management,single,basic.4y,no,no,telephone,may,tue,0.31666666666666665,1.0,nonexistent
45.0,blue-collar,single,basic.9y,no,no,telephone,may,tue,10.716666666666667,2.0,nonexistent
40.0,admin.,single,high.school,no,no,telephone,may,tue,6.183333333333334,2.0,nonexistent
39.0,admin.,married,university.degree,no,no,telephone,may,tue,6.05,3.0,nonexistent
49.0,blue-collar,married,basic.4y,no,no,telephone,may,tue,6.4,1.0,nonexistent
51.0,self-employed,single,university.degree,yes,no,telephone,may,tue,8.2,2.0,nonexistent
43.0,blue-collar,single,basic.4y,no,no,telephone,may,tue,3.7,2.0,nonexistent
35.0,entrepreneur,married,high.school,no,no,telephone,may,tue,2.4,1.0,nonexistent
46.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,7.1,2.0,nonexistent
32.0,services,married,high.school,no,no,telephone,may,tue,3.0166666666666666,1.0,nonexistent
30.0,blue-collar,married,basic.9y,no,yes,telephone,may,tue,0.65,7.0,nonexistent
29.0,blue-collar,single,high.school,yes,no,telephone,may,tue,2.9,1.0,nonexistent
41.0,admin.,divorced,high.school,no,no,telephone,may,tue,4.883333333333334,2.0,nonexistent
37.0,admin.,married,high.school,no,no,telephone,may,tue,5.266666666666667,2.0,nonexistent
24.0,blue-collar,married,basic.4y,yes,no,telephone,may,tue,2.5166666666666666,1.0,nonexistent
38.0,blue-collar,married,basic.6y,no,yes,telephone,may,tue,2.2,1.0,nonexistent
27.0,services,married,high.school,yes,no,telephone,may,tue,2.15,1.0,nonexistent
35.0,blue-collar,married,basic.9y,yes,no,telephone,may,tue,1.7666666666666666,1.0,nonexistent
28.0,student,single,basic.9y,yes,yes,telephone,may,tue,1.1333333333333333,5.0,nonexistent
31.0,blue-collar,divorced,basic.6y,no,no,telephone,may,tue,4.25,1.0,nonexistent
27.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,3.15,1.0,nonexistent
37.0,technician,married,university.degree,no,no,telephone,may,tue,2.8833333333333333,3.0,nonexistent
33.0,admin.,divorced,high.school,no,no,telephone,may,tue,2.683333333333333,2.0,nonexistent
43.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,2.5833333333333335,1.0,nonexistent
44.0,blue-collar,married,basic.4y,yes,yes,telephone,may,tue,1.2,1.0,nonexistent
29.0,admin.,single,basic.9y,no,no,telephone,may,tue,1.0333333333333334,4.0,nonexistent
37.0,blue-collar,single,professional.course,no,no,telephone,may,tue,2.283333333333333,2.0,nonexistent
37.0,blue-collar,single,basic.6y,no,no,telephone,may,tue,3.25,2.0,nonexistent
51.0,technician,married,university.degree,yes,no,telephone,may,tue,7.833333333333333,2.0,nonexistent
34.0,services,married,high.school,no,no,telephone,may,tue,2.316666666666667,1.0,nonexistent
30.0,technician,divorced,professional.course,yes,no,telephone,may,tue,2.816666666666667,1.0,nonexistent
36.0,services,married,high.school,no,no,telephone,may,tue,3.716666666666667,1.0,nonexistent
36.0,blue-collar,single,basic.9y,no,no,telephone,may,tue,3.35,2.0,nonexistent
34.0,services,married,high.school,yes,yes,telephone,may,tue,9.933333333333334,1.0,nonexistent
38.0,management,single,university.degree,no,no,telephone,may,tue,10.0,2.0,nonexistent
55.0,services,married,high.school,yes,no,telephone,may,tue,2.216666666666667,1.0,nonexistent
47.0,admin.,married,high.school,no,no,telephone,may,tue,12.183333333333334,3.0,nonexistent
31.0,admin.,single,university.degree,yes,no,telephone,may,tue,10.983333333333333,4.0,nonexistent
56.0,retired,married,basic.4y,yes,yes,telephone,may,tue,1.8666666666666667,1.0,nonexistent
35.0,entrepreneur,divorced,university.degree,no,no,telephone,may,tue,2.066666666666667,1.0,nonexistent
34.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,0.9833333333333333,1.0,nonexistent
29.0,self-employed,married,university.degree,yes,no,telephone,may,tue,2.0166666666666666,1.0,nonexistent
57.0,blue-collar,married,basic.4y,no,no,telephone,may,tue,1.6333333333333333,1.0,nonexistent
48.0,technician,married,basic.6y,no,yes,telephone,may,tue,2.9166666666666665,1.0,nonexistent
53.0,self-employed,married,university.degree,no,yes,telephone,may,tue,3.3666666666666667,1.0,nonexistent
37.0,admin.,married,high.school,no,no,telephone,may,tue,3.0833333333333335,1.0,nonexistent
30.0,blue-collar,married,basic.4y,yes,no,telephone,may,tue,2.8333333333333335,1.0,nonexistent
47.0,blue-collar,single,basic.4y,no,no,telephone,may,tue,3.066666666666667,1.0,nonexistent
26.0,technician,married,basic.6y,no,yes,telephone,may,tue,4.35,1.0,nonexistent
33.0,self-employed,married,high.school,yes,no,telephone,may,tue,1.7166666666666666,1.0,nonexistent
43.0,blue-collar,married,high.school,yes,no,telephone,may,tue,3.1666666666666665,1.0,nonexistent
29.0,blue-collar,single,university.degree,no,no,telephone,may,tue,3.3,1.0,nonexistent
22.0,services,single,basic.9y,no,no,telephone,may,tue,2.8333333333333335,1.0,nonexistent
51.0,retired,married,university.degree,yes,yes,telephone,may,tue,3.9166666666666665,5.0,nonexistent
45.0,technician,married,basic.9y,no,no,telephone,may,tue,2.7666666666666666,2.0,nonexistent
29.0,admin.,single,university.degree,no,no,telephone,may,tue,2.816666666666667,2.0,nonexistent
31.0,services,married,high.school,yes,no,telephone,may,tue,2.0833333333333335,1.0,nonexistent
47.0,technician,married,professional.course,yes,no,telephone,may,tue,4.533333333333333,3.0,nonexistent
48.0,unemployed,married,basic.4y,yes,no,telephone,may,tue,4.416666666666667,2.0,nonexistent
38.0,technician,married,professional.course,yes,no,telephone,may,tue,3.8833333333333333,2.0,nonexistent
50.0,blue-collar,single,basic.9y,yes,no,telephone,may,tue,5.116666666666666,2.0,nonexistent
31.0,admin.,married,high.school,yes,no,telephone,may,tue,4.1,1.0,nonexistent
27.0,admin.,divorced,high.school,no,no,telephone,may,tue,4.833333333333333,4.0,nonexistent
39.0,blue-collar,married,basic.4y,no,no,telephone,may,tue,0.9333333333333333,2.0,nonexistent
35.0,admin.,married,basic.9y,no,no,telephone,may,tue,4.316666666666666,1.0,nonexistent
28.0,management,married,high.school,no,no,telephone,may,tue,6.25,1.0,nonexistent
34.0,entrepreneur,single,professional.course,no,no,telephone,may,tue,4.833333333333333,1.0,nonexistent
30.0,self-employed,married,basic.9y,no,no,telephone,may,tue,2.466666666666667,3.0,nonexistent
38.0,blue-collar,single,basic.9y,yes,no,telephone,may,tue,2.9,1.0,nonexistent
29.0,self-employed,married,basic.6y,yes,no,telephone,may,tue,0.5333333333333333,1.0,nonexistent
35.0,blue-collar,divorced,basic.9y,no,no,telephone,may,tue,8.683333333333334,1.0,nonexistent
32.0,blue-collar,divorced,basic.4y,no,no,telephone,may,tue,8.95,9.0,nonexistent
33.0,management,married,university.degree,yes,no,telephone,may,tue,5.266666666666667,1.0,nonexistent
50.0,services,single,high.school,no,no,telephone,may,tue,5.533333333333333,1.0,nonexistent
57.0,management,divorced,university.degree,no,no,telephone,may,tue,0.5833333333333334,1.0,nonexistent
31.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,15.583333333333334,1.0,nonexistent
37.0,technician,single,university.degree,yes,yes,telephone,may,tue,2.8833333333333333,1.0,nonexistent
37.0,technician,single,university.degree,no,no,telephone,may,tue,2.4,1.0,nonexistent
42.0,technician,divorced,basic.9y,no,no,telephone,may,tue,7.9,1.0,nonexistent
39.0,blue-collar,married,basic.4y,yes,no,telephone,may,tue,6.583333333333333,2.0,nonexistent
52.0,management,divorced,university.degree,no,no,telephone,may,tue,5.216666666666667,1.0,nonexistent
33.0,admin.,single,university.degree,no,no,telephone,may,tue,2.45,1.0,nonexistent
60.0,admin.,married,university.degree,no,no,telephone,may,tue,2.05,2.0,nonexistent
27.0,services,married,professional.course,no,no,telephone,may,tue,6.583333333333333,2.0,nonexistent
35.0,blue-collar,married,basic.9y,yes,no,telephone,may,tue,1.55,10.0,nonexistent
29.0,admin.,single,university.degree,no,yes,telephone,may,tue,2.7666666666666666,9.0,nonexistent
31.0,blue-collar,single,high.school,yes,no,telephone,may,tue,6.833333333333333,1.0,nonexistent
53.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,12.583333333333334,1.0,nonexistent
26.0,technician,married,professional.course,no,no,telephone,may,tue,2.316666666666667,2.0,nonexistent
49.0,blue-collar,married,basic.6y,no,no,telephone,may,tue,1.5833333333333333,1.0,nonexistent
35.0,technician,married,professional.course,no,no,telephone,may,tue,3.5166666666666666,1.0,nonexistent
55.0,retired,divorced,high.school,yes,no,telephone,may,tue,3.216666666666667,1.0,nonexistent
37.0,blue-collar,married,professional.course,no,no,telephone,may,tue,5.3,1.0,nonexistent
39.0,unemployed,single,basic.9y,yes,no,telephone,may,tue,6.75,1.0,nonexistent
39.0,management,single,university.degree,yes,no,telephone,may,tue,12.516666666666667,1.0,nonexistent
34.0,admin.,married,high.school,yes,no,telephone,may,tue,3.45,1.0,nonexistent
29.0,services,married,high.school,yes,no,telephone,may,tue,1.5833333333333333,4.0,nonexistent
52.0,blue-collar,married,basic.9y,yes,no,telephone,may,tue,5.316666666666666,1.0,nonexistent
44.0,blue-collar,married,basic.4y,no,no,telephone,may,tue,4.533333333333333,2.0,nonexistent
55.0,management,married,university.degree,no,no,telephone,may,tue,2.3666666666666667,2.0,nonexistent
53.0,admin.,single,basic.6y,yes,no,telephone,may,tue,0.45,1.0,nonexistent
32.0,management,single,university.degree,no,no,telephone,may,tue,3.95,2.0,nonexistent
43.0,blue-collar,married,basic.4y,yes,no,telephone,may,tue,3.216666666666667,1.0,nonexistent
46.0,housemaid,married,basic.4y,yes,no,telephone,may,tue,2.15,2.0,nonexistent
52.0,management,divorced,university.degree,no,yes,telephone,may,tue,1.9333333333333333,3.0,nonexistent
48.0,blue-collar,married,basic.9y,yes,no,telephone,may,tue,1.65,1.0,nonexistent
37.0,technician,married,professional.course,no,no,telephone,may,tue,5.75,1.0,nonexistent
32.0,blue-collar,married,professional.course,no,yes,telephone,may,tue,2.5166666666666666,1.0,nonexistent
46.0,admin.,divorced,university.degree,yes,no,telephone,may,tue,6.266666666666667,2.0,nonexistent
28.0,services,married,high.school,yes,no,telephone,may,tue,8.083333333333334,1.0,nonexistent
31.0,admin.,married,university.degree,yes,no,telephone,may,tue,1.65,1.0,nonexistent
32.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,3.5,2.0,nonexistent
44.0,admin.,married,high.school,no,no,telephone,may,tue,4.616666666666666,1.0,nonexistent
39.0,services,married,high.school,no,no,telephone,may,tue,5.433333333333334,2.0,nonexistent
29.0,services,single,professional.course,no,yes,telephone,may,tue,5.083333333333333,2.0,nonexistent
30.0,services,married,high.school,yes,yes,telephone,may,tue,5.333333333333333,1.0,nonexistent
30.0,management,married,basic.9y,yes,no,telephone,may,tue,4.966666666666667,1.0,nonexistent
39.0,technician,married,professional.course,no,no,telephone,may,tue,2.0833333333333335,1.0,nonexistent
55.0,admin.,married,high.school,no,no,telephone,may,tue,3.65,1.0,nonexistent
28.0,blue-collar,single,basic.9y,no,no,telephone,may,tue,3.7,1.0,nonexistent
52.0,housemaid,married,basic.4y,no,no,telephone,may,tue,8.55,1.0,nonexistent
38.0,blue-collar,married,professional.course,yes,no,telephone,may,tue,5.35,1.0,nonexistent
34.0,services,married,high.school,no,no,telephone,may,tue,5.916666666666667,1.0,nonexistent
22.0,admin.,married,high.school,no,no,telephone,may,tue,4.0,2.0,nonexistent
31.0,entrepreneur,divorced,high.school,yes,no,telephone,may,tue,6.383333333333334,2.0,nonexistent
31.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,5.016666666666667,1.0,nonexistent
33.0,self-employed,married,university.degree,no,no,telephone,may,tue,6.116666666666666,5.0,nonexistent
31.0,technician,married,professional.course,no,no,telephone,may,tue,2.9833333333333334,3.0,nonexistent
34.0,blue-collar,single,high.school,no,yes,telephone,may,tue,2.6666666666666665,1.0,nonexistent
30.0,technician,married,professional.course,yes,no,telephone,may,tue,2.95,2.0,nonexistent
29.0,admin.,married,high.school,yes,no,telephone,may,tue,3.0166666666666666,1.0,nonexistent
50.0,services,married,basic.6y,no,no,telephone,may,tue,6.283333333333333,1.0,nonexistent
39.0,blue-collar,married,basic.6y,yes,no,telephone,may,tue,4.0,6.0,nonexistent
35.0,blue-collar,married,basic.4y,yes,no,telephone,may,tue,2.0833333333333335,4.0,nonexistent
31.0,management,single,university.degree,yes,no,telephone,may,tue,2.9,2.0,nonexistent
28.0,self-employed,single,university.degree,no,no,telephone,may,tue,8.633333333333333,2.0,nonexistent
38.0,blue-collar,single,high.school,no,no,telephone,may,tue,4.666666666666667,3.0,nonexistent
47.0,blue-collar,married,high.school,no,no,telephone,may,tue,4.483333333333333,2.0,nonexistent
30.0,services,single,high.school,yes,no,telephone,may,tue,6.566666666666666,1.0,nonexistent
52.0,management,married,professional.course,yes,yes,telephone,may,tue,4.666666666666667,1.0,nonexistent
58.0,admin.,married,basic.9y,no,no,telephone,may,tue,3.8,1.0,nonexistent
28.0,blue-collar,married,basic.6y,yes,no,telephone,may,tue,5.2,2.0,nonexistent
52.0,management,married,professional.course,yes,no,telephone,may,tue,11.816666666666666,1.0,nonexistent
45.0,blue-collar,divorced,basic.4y,no,no,telephone,may,tue,1.3,2.0,nonexistent
31.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,0.55,6.0,nonexistent
28.0,blue-collar,single,basic.9y,yes,no,telephone,may,tue,3.533333333333333,2.0,nonexistent
34.0,blue-collar,married,basic.9y,no,yes,telephone,may,tue,1.7833333333333334,2.0,nonexistent
48.0,blue-collar,married,high.school,yes,yes,telephone,may,tue,4.983333333333333,1.0,nonexistent
33.0,admin.,married,basic.9y,yes,no,telephone,may,tue,2.3333333333333335,2.0,nonexistent
38.0,admin.,single,university.degree,no,no,telephone,may,tue,9.566666666666666,5.0,nonexistent
37.0,self-employed,divorced,high.school,no,no,telephone,may,tue,3.033333333333333,1.0,nonexistent
36.0,services,married,high.school,no,no,telephone,may,tue,5.3,3.0,nonexistent
30.0,management,married,basic.9y,yes,no,telephone,may,tue,1.1333333333333333,9.0,nonexistent
59.0,entrepreneur,married,university.degree,yes,no,telephone,may,tue,3.6166666666666667,2.0,nonexistent
40.0,blue-collar,married,basic.6y,yes,no,telephone,may,tue,3.5166666666666666,1.0,nonexistent
60.0,retired,married,university.degree,yes,no,telephone,may,tue,4.083333333333333,2.0,nonexistent
36.0,admin.,single,university.degree,no,no,telephone,may,tue,6.05,2.0,nonexistent
50.0,services,married,high.school,yes,no,telephone,may,tue,5.783333333333333,1.0,nonexistent
38.0,services,married,high.school,yes,no,telephone,may,tue,6.533333333333333,3.0,nonexistent
42.0,services,married,high.school,yes,no,telephone,may,tue,2.283333333333333,2.0,nonexistent
37.0,technician,single,university.degree,yes,no,telephone,may,tue,12.483333333333333,2.0,nonexistent
28.0,services,married,high.school,no,no,telephone,may,tue,8.3,1.0,nonexistent
32.0,services,married,high.school,yes,no,telephone,may,tue,9.5,1.0,nonexistent
49.0,admin.,divorced,high.school,yes,no,telephone,may,tue,2.3666666666666667,1.0,nonexistent
32.0,blue-collar,married,high.school,no,no,telephone,may,tue,2.8666666666666667,1.0,nonexistent
44.0,blue-collar,married,professional.course,no,no,telephone,may,tue,1.0666666666666667,1.0,nonexistent
40.0,retired,married,professional.course,no,no,telephone,may,tue,2.3333333333333335,1.0,nonexistent
42.0,admin.,married,high.school,yes,no,telephone,may,tue,7.55,1.0,nonexistent
31.0,technician,single,professional.course,yes,no,telephone,may,tue,3.3,1.0,nonexistent
25.0,admin.,married,high.school,no,no,telephone,may,tue,6.483333333333333,1.0,nonexistent
54.0,technician,married,basic.4y,no,no,telephone,may,tue,2.0,2.0,nonexistent
35.0,services,married,high.school,yes,no,telephone,may,tue,2.433333333333333,8.0,nonexistent
49.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,0.45,1.0,nonexistent
34.0,admin.,single,university.degree,yes,no,telephone,may,tue,0.6666666666666666,3.0,nonexistent
53.0,technician,married,professional.course,yes,yes,telephone,may,tue,1.5333333333333334,2.0,nonexistent
27.0,technician,single,professional.course,yes,no,telephone,may,tue,5.4,3.0,nonexistent
57.0,management,divorced,high.school,no,no,telephone,may,tue,7.266666666666667,1.0,nonexistent
32.0,blue-collar,married,basic.9y,no,no,telephone,may,tue,0.9833333333333333,4.0,nonexistent
39.0,admin.,married,high.school,yes,no,telephone,may,tue,0.0,4.0,nonexistent
36.0,blue-collar,married,basic.9y,yes,no,telephone,may,tue,1.55,2.0,nonexistent
38.0,blue-collar,single,high.school,no,no,telephone,may,tue,6.066666666666666,2.0,nonexistent
